bathrooms,bedrooms,building_good,manager_good,manager_bad,listing_bad,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,Avenue,Street,wood,laundry,elevator,Bath.5,hide,price_log,ordered_kmclusters
1.0,1,0,0,0,0,0,0,0,1,3,0,0,2,0,9,0,1,1,1,0,0,0,7.972466015974572,26
1.0,1,0,0,0,0,0,4,0,1,6,0,2,5,1,14,0,0,1,1,0,0,0,8.03915739047324,26
1.0,2,0,0,0,0,0,5,0,2,5,0,2,7,2,9,0,1,1,1,0,0,0,7.901007051992421,18
1.0,1,0,0,0,0,0,4,0,0,5,0,2,4,0,11,0,1,1,1,0,0,0,7.901007051992421,26
1.0,3,0,0,0,0,0,1,1,0,2,0,0,1,0,5,0,1,1,0,0,0,0,8.159088654667913,21
1.0,1,0,0,0,0,0,2,0,0,3,0,0,3,0,11,1,0,1,1,0,0,0,7.919356190660622,21
1.0,1,0,0,0,0,0,3,0,0,4,1,1,4,0,14,1,0,1,1,0,0,0,8.13153071060425,21
1.0,2,0,0,0,0,0,1,0,0,3,0,0,3,1,9,0,0,1,1,0,0,0,8.101677747454566,19
1.0,2,0,0,0,0,0,2,0,0,3,0,0,3,0,11,1,0,1,1,0,0,0,8.1300590399928,21
1.0,1,0,0,0,0,0,2,0,0,3,0,0,2,0,11,1,0,1,1,0,0,0,8.004699510549552,21
1.0,1,0,0,0,0,0,1,0,0,1,0,1,2,0,6,0,1,1,1,0,0,0,8.03915739047324,19
1.0,1,0,0,0,0,0,1,0,0,1,0,1,2,0,6,0,1,1,1,0,0,0,8.07090608878782,19
1.0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,11,0,1,1,1,0,0,0,7.7186854951984705,21
1.0,2,0,0,0,0,0,2,0,0,3,0,0,3,0,12,1,0,1,1,0,0,0,8.1605182474775,21
1.0,0,0,0,0,0,0,4,0,0,5,2,3,4,1,15,1,0,1,1,0,0,0,7.803843303538771,19
1.0,0,0,0,0,0,0,3,0,0,3,1,1,3,0,11,1,0,1,1,0,0,0,7.899153483343102,21
1.0,1,0,0,0,0,0,2,0,0,3,0,0,3,0,11,1,0,1,1,0,0,0,7.92443418488756,21
1.0,1,0,0,0,0,0,1,1,1,3,0,1,0,1,9,0,1,1,1,0,0,0,7.882314918980269,30
1.0,1,0,0,0,0,0,2,0,0,5,0,1,6,1,13,0,1,1,1,0,0,0,8.004699510549552,26
1.0,1,0,0,0,0,0,2,0,0,5,0,1,6,1,13,0,1,1,1,0,0,0,8.004699510549552,26
1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,6,1,0,1,1,0,0,0,7.882314918980269,30
1.0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,7,0,1,1,1,0,0,0,7.649692623711511,21
1.0,2,0,0,0,0,0,1,0,1,2,0,1,0,1,5,0,1,1,1,0,0,0,8.086410275323782,21
1.0,1,0,0,0,0,0,2,0,0,5,0,1,6,1,13,0,1,1,1,0,0,0,8.022896869601462,26
1.0,1,0,0,0,0,0,1,0,0,1,0,1,2,0,7,1,0,1,1,0,0,0,7.9373746961633005,19
1.0,1,0,0,0,0,0,1,0,0,1,0,1,2,0,7,1,0,1,1,0,0,0,7.9373746961633005,19
1.0,1,0,0,0,0,0,2,0,0,5,0,1,6,1,13,0,1,1,1,0,0,0,8.022896869601462,26
1.0,0,0,0,0,0,0,3,1,0,6,1,1,4,0,12,0,1,1,1,0,0,0,7.647308832356239,19
1.0,2,0,0,0,0,0,3,0,0,2,0,1,2,1,5,0,1,1,1,0,0,0,8.03915739047324,30
1.0,1,0,0,0,0,1,1,1,0,2,0,1,2,0,8,0,1,1,1,0,0,0,8.00636756765025,26
1.0,2,0,0,0,0,1,3,1,2,6,1,2,5,3,13,0,1,1,1,0,0,0,8.061486866871332,30
1.0,1,0,0,0,0,0,6,0,1,6,2,5,5,2,11,1,0,1,1,0,0,0,7.78322401633604,21
1.0,1,0,0,0,0,0,4,0,0,6,0,2,5,0,14,0,0,1,1,0,0,0,8.03915739047324,26
1.0,1,0,0,0,0,0,4,0,0,6,0,2,5,0,14,1,0,1,1,0,0,0,8.1605182474775,19
1.0,2,0,0,0,0,0,4,0,2,2,0,0,3,1,10,0,1,1,1,0,0,0,8.1300590399928,21
1.0,1,0,0,0,0,0,3,0,1,3,0,2,3,0,9,0,1,1,1,0,0,0,7.899153483343102,30
1.0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,7,1,0,1,1,0,0,0,7.919356190660622,21
1.0,2,0,0,0,0,0,2,0,0,4,1,2,3,1,12,0,1,1,1,0,0,0,8.069342366811641,18
1.0,1,0,0,0,0,0,2,0,0,3,0,0,3,0,11,1,0,1,1,0,0,0,7.972466015974572,21
1.0,3,0,0,0,0,0,7,0,1,7,2,5,5,1,13,0,1,1,1,0,0,0,8.24143968982973,21
1.0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,7,1,0,1,1,0,0,0,7.919356190660622,21
1.0,2,0,0,0,0,0,1,0,0,3,0,0,3,1,9,0,0,1,1,0,0,0,8.101677747454566,19
1.0,1,0,0,0,0,0,4,0,1,6,0,2,5,1,14,0,0,1,1,0,0,0,8.03915739047324,26
1.0,0,0,0,0,0,0,6,0,1,6,1,3,5,0,10,1,0,1,1,0,0,0,7.696212639346409,21
1.0,1,0,0,0,0,0,1,0,0,1,0,1,2,0,6,0,1,1,1,0,0,0,8.07090608878782,19
1.0,1,0,0,0,0,1,5,0,1,4,1,3,2,1,10,0,1,1,1,0,0,0,8.108623268354599,18
1.0,1,0,0,0,0,0,2,0,0,5,0,1,6,1,13,0,1,1,1,0,0,0,8.004699510549552,26
1.0,2,0,0,0,0,0,3,0,0,2,0,1,2,1,5,0,1,1,1,0,0,0,8.101677747454566,30
1.0,1,0,0,0,0,1,5,0,1,4,1,3,2,1,10,0,1,1,1,0,0,0,8.046549357283082,18
1.0,1,0,0,0,0,0,7,0,1,9,2,4,5,1,14,0,0,1,1,0,0,0,7.901007051992421,21
1.0,1,0,0,0,0,0,4,0,0,6,0,2,5,0,14,1,0,1,1,0,0,0,8.101677747454566,19
1.0,1,0,0,0,0,0,3,0,0,2,0,1,3,2,9,0,1,1,1,0,0,0,7.989560449333871,30
1.0,1,0,0,0,0,0,1,0,0,1,1,1,2,0,8,0,1,1,1,0,0,0,7.972121128921661,19
1.0,1,0,0,0,0,0,1,1,1,3,0,1,0,1,9,0,1,1,1,0,0,0,7.882314918980269,30
1.0,1,0,0,0,0,0,2,0,0,5,0,1,6,1,13,0,1,1,1,0,0,0,8.004699510549552,26
1.0,1,0,0,0,0,0,2,0,0,3,0,0,3,0,11,1,0,1,1,0,0,0,7.972466015974572,21
1.0,1,0,0,0,0,0,4,0,0,6,0,2,5,0,14,1,0,1,1,0,0,0,8.101677747454566,19
1.0,2,0,0,0,0,0,4,0,0,6,0,2,5,0,14,1,0,1,1,0,0,0,8.101677747454566,19
1.0,2,0,0,0,0,0,2,0,0,3,0,0,3,0,11,1,0,1,1,0,0,0,8.31752199628717,21
1.0,1,0,0,0,0,0,4,0,1,6,0,2,5,1,14,0,0,1,1,0,0,0,8.03915739047324,26
1.0,1,0,0,0,0,0,2,1,0,4,1,2,4,1,10,0,1,1,1,0,0,0,7.970740390007101,21
1.0,2,0,0,0,0,0,2,0,0,3,0,0,3,0,11,1,0,1,1,0,0,0,8.110727582974489,21
1.0,0,0,0,0,0,0,5,0,1,5,1,3,4,0,12,0,1,1,1,0,0,0,7.822044008185619,21
1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,3,0,1,1,1,0,0,0,7.78113850984502,30
1.0,1,0,0,0,0,0,2,0,0,3,0,0,3,0,11,1,0,1,1,0,0,0,7.919356190660622,21
1.0,1,0,0,0,0,0,2,0,0,5,0,1,6,1,13,0,1,1,1,0,0,0,8.022896869601462,26
1.0,2,0,0,0,0,0,3,0,0,2,0,1,2,0,9,0,1,1,1,0,0,0,8.055157731819682,30
1.0,1,0,0,0,0,0,3,0,1,3,0,2,3,0,9,0,1,1,1,0,0,0,7.863266724009571,30
1.0,1,0,0,0,0,0,6,0,1,7,2,5,5,1,13,0,1,1,1,0,0,0,7.78113850984502,21
1.0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,9,0,1,1,1,0,0,0,7.740664401917241,26
1.0,2,0,0,0,0,0,3,0,0,4,0,0,4,0,11,0,1,1,1,0,0,0,8.07090608878782,30
1.0,1,0,0,0,0,0,6,0,1,6,2,5,5,2,11,1,0,1,1,0,0,0,7.824046010856288,21
1.0,2,0,0,0,0,1,7,0,1,6,2,5,5,2,11,0,1,1,1,0,0,0,7.972466015974572,21
1.0,1,0,0,0,0,0,7,0,1,9,2,4,5,1,14,0,0,1,1,0,0,0,7.901007051992421,21
1.0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,11,1,0,1,1,0,0,0,7.78113850984502,21
1.0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,7,1,0,1,1,0,0,0,7.919356190660622,21
1.0,2,0,0,0,0,0,1,0,0,2,0,0,2,0,4,0,1,1,1,0,0,0,7.9373746961633005,21
1.0,2,0,0,0,0,1,7,0,1,6,2,5,5,2,11,0,1,1,1,0,0,0,8.004699510549552,21
1.0,1,0,0,0,0,0,2,0,0,3,0,0,3,1,9,0,0,1,1,0,0,0,8.05484022110102,19
1.0,1,0,0,0,0,0,2,0,0,3,0,0,3,0,11,1,0,1,1,0,0,0,7.92443418488756,21
1.0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,6,1,0,1,1,0,0,0,7.882314918980269,30
1.0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,7,0,1,1,1,0,0,0,7.6009024595420795,21
1.0,2,0,0,0,0,0,3,0,0,1,0,0,2,0,5,0,1,1,1,0,0,0,7.9373746961633005,19
1.0,0,0,0,0,0,0,4,0,2,6,1,2,4,3,12,1,0,1,1,0,0,0,7.824046010856288,21
1.0,1,0,0,0,0,0,2,0,0,3,0,0,3,1,9,0,0,1,1,0,0,0,8.05484022110102,19
1.0,1,0,0,0,0,0,3,0,0,2,0,1,3,2,9,0,1,1,1,0,0,0,7.989560449333871,30
1.0,1,0,0,0,0,0,6,0,1,7,2,5,5,1,13,0,1,1,1,0,0,0,7.822044008185619,21
1.0,1,0,0,0,0,0,6,0,1,6,2,5,5,2,11,1,0,1,1,0,0,0,7.822044008185619,21
1.0,1,0,0,0,0,0,2,0,0,5,0,1,6,1,13,0,1,1,1,0,0,0,8.004699510549552,26
1.0,1,0,0,0,0,0,2,0,0,5,0,1,6,1,13,0,1,1,1,0,0,0,8.004699510549552,26
1.0,1,0,0,0,0,0,7,0,1,9,2,4,5,1,14,0,0,1,1,0,0,0,7.901007051992421,21
1.0,0,0,0,0,0,0,2,1,1,2,0,1,2,1,5,0,1,1,1,0,0,0,7.720905251936778,26
1.0,2,0,0,0,0,0,3,0,0,2,0,1,2,0,10,0,1,1,1,0,0,0,8.07090608878782,19
1.0,2,0,0,0,0,0,4,0,0,6,0,2,5,0,14,1,0,1,1,0,0,0,8.069342366811641,19
1.0,2,0,0,0,0,0,1,0,0,3,0,0,3,1,9,0,0,1,1,0,0,0,8.1300590399928,19
1.0,1,0,0,0,0,0,1,0,0,1,1,1,2,0,8,0,1,1,1,0,0,0,8.00636756765025,19
1.0,2,0,0,0,0,0,7,0,1,6,2,6,5,1,12,0,1,1,1,0,0,0,8.03915739047324,21
1.0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,7,1,0,1,1,0,0,0,7.919356190660622,21
1.0,1,0,0,0,0,0,2,0,0,3,0,0,3,0,11,1,0,1,1,0,0,0,7.972466015974572,21
1.0,2,0,0,0,0,0,4,0,0,6,0,2,5,0,14,1,0,1,1,0,0,0,8.101677747454566,19
1.0,1,0,0,0,0,0,0,0,1,3,0,0,2,0,9,0,1,1,1,0,0,0,7.972466015974572,26
1.0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,9,0,1,1,1,0,0,0,7.740664401917241,26
1.0,2,0,0,0,0,1,7,0,1,6,2,5,5,2,11,0,1,1,1,0,0,0,7.970740390007101,21
1.0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,11,0,1,1,1,0,0,0,7.740664401917241,21
2.0,1,0,0,0,0,0,2,1,0,4,1,2,4,1,10,0,1,1,1,0,0,0,7.970740390007101,21
1.0,0,0,0,0,0,0,2,0,0,1,1,1,1,1,8,0,0,1,1,0,0,0,7.855544677915659,19
1.0,2,0,0,0,0,0,4,0,0,6,0,2,5,0,14,1,0,1,1,0,0,0,8.101677747454566,19
1.0,1,0,0,0,0,0,7,0,1,9,2,4,5,1,14,0,0,1,1,0,0,0,7.901007051992421,21
1.0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,11,0,1,1,1,0,0,0,7.7186854951984705,21
1.0,1,0,0,0,0,0,0,0,1,3,0,0,2,0,7,0,1,1,1,0,0,0,7.882314918980269,26
1.0,1,0,0,0,0,0,4,0,0,5,0,2,4,0,11,0,1,1,1,0,0,0,7.861341795599991,26
1.0,1,0,0,0,0,0,6,0,1,6,2,5,5,2,11,1,0,1,1,0,0,0,7.824046010856288,21
1.0,0,0,0,0,0,0,6,0,1,6,1,3,5,0,10,0,1,1,1,0,0,0,7.649692623711511,19
1.0,2,0,0,0,0,0,4,0,0,6,0,2,5,0,14,1,0,1,1,0,0,0,8.101677747454566,19
1.0,0,0,0,0,0,0,2,1,1,2,0,1,2,1,5,0,1,1,1,0,0,0,7.720905251936778,26
1.0,2,0,0,0,0,1,7,0,1,6,2,5,5,2,11,0,1,1,1,0,0,0,7.972466015974572,21
1.0,1,0,0,0,0,0,2,0,0,3,0,0,3,0,11,1,0,1,1,0,0,0,8.004699510549552,21
1.0,2,0,0,0,0,0,3,0,0,1,0,0,2,0,5,0,1,1,1,0,0,0,7.9373746961633005,19
1.0,1,0,0,0,0,0,4,0,0,5,0,2,4,0,11,0,1,1,1,0,0,0,7.901007051992421,26
1.0,2,0,0,0,0,0,3,0,0,2,0,1,2,1,5,0,1,1,1,0,0,0,8.101677747454566,30
1.0,2,0,0,0,0,1,7,0,1,6,2,5,5,2,11,0,1,1,1,0,0,0,7.972466015974572,21
1.0,0,0,0,0,0,0,6,0,1,6,1,3,5,0,10,1,0,1,1,0,0,0,7.740664401917241,21
1.0,1,0,0,0,0,0,2,0,0,5,0,1,6,1,13,0,1,1,1,0,0,0,8.037543185118698,26
1.0,2,0,0,0,0,1,7,0,1,6,2,5,5,2,11,0,1,1,1,0,0,0,7.972466015974572,21
1.0,1,0,0,0,0,0,1,0,0,2,0,1,1,1,5,0,1,0,0,0,0,0,8.21608809863232,20
1.0,1,0,0,0,0,0,2,0,0,4,0,2,2,0,8,1,0,0,0,0,0,1,8.22951111896446,20
2.0,2,0,0,0,0,1,6,1,1,5,1,4,7,1,12,0,1,0,0,0,0,0,8.809862805379062,17
1.0,1,0,0,0,0,2,1,0,0,3,0,2,2,1,7,0,1,0,0,0,0,0,7.438383530044311,15
1.0,2,0,0,0,0,0,4,0,0,5,0,2,8,1,15,1,0,0,0,0,0,0,7.727535110475448,3
1.0,1,0,0,0,0,0,1,0,0,2,0,1,1,1,7,0,1,1,1,0,0,0,7.901007051992421,17
2.0,3,0,0,0,0,1,1,0,0,0,0,0,1,3,9,0,1,1,1,0,0,0,8.536014945656829,22
1.0,1,0,0,0,0,0,3,0,0,2,1,1,1,0,7,0,1,1,1,0,0,0,7.78322401633604,17
1.0,0,0,0,0,0,0,2,0,1,1,0,0,1,3,7,0,1,1,1,0,0,0,7.882314918980269,19
1.5,2,0,0,0,0,0,0,0,0,3,0,0,1,0,10,0,1,1,1,0,1,0,8.41072094690572,20
1.5,2,0,0,0,0,0,0,0,0,3,0,0,1,0,10,0,1,1,1,0,1,0,8.41072094690572,20
1.5,2,0,0,0,0,0,0,0,0,3,0,0,1,0,10,0,1,1,1,0,1,0,8.341648618901312,20
1.5,2,0,0,0,0,0,2,0,0,2,0,1,2,0,6,0,1,1,1,0,1,0,8.07090608878782,17
1.0,1,0,0,0,0,0,2,0,0,2,0,2,2,0,5,0,1,1,0,0,0,0,7.649692623711511,17
2.0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,1,1,1,0,0,0,8.342839804271462,17
1.0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,6,0,1,1,0,0,0,0,7.5469741175165295,21
1.0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,6,0,1,1,0,0,0,0,7.598399329323961,21
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,0,0,0,7.492760300922381,17
1.0,1,0,0,0,0,2,4,0,3,5,3,4,4,4,17,0,1,1,1,0,0,0,8.3187422526924,29
1.5,2,0,0,0,0,0,2,0,0,2,0,1,2,0,6,0,1,1,1,0,1,0,8.07090608878782,17
1.0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,7,0,1,1,1,0,0,0,7.58832367733522,17
1.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,7,0,1,1,1,0,0,0,7.833203948641061,23
1.0,1,0,0,0,0,0,3,0,0,2,0,1,3,2,9,0,1,1,1,0,0,0,7.672757896642509,17
1.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,7,0,1,1,1,0,0,0,7.822044008185619,23
1.0,2,0,0,0,0,0,2,0,0,3,0,0,2,0,8,0,1,0,1,0,0,0,8.214735833382301,23
1.0,2,0,0,0,0,2,1,0,1,4,1,0,3,4,9,0,1,1,1,0,0,0,8.18729927015515,22
1.0,2,0,0,0,0,0,3,0,0,5,0,0,3,0,10,0,1,1,1,0,0,0,7.882314918980269,21
1.0,2,0,0,0,0,1,3,0,2,2,1,1,2,2,7,0,1,1,1,0,0,0,8.29404964010203,21
1.0,1,0,0,0,0,0,1,0,0,2,0,1,1,1,7,0,1,1,1,0,0,0,7.9373746961633005,17
2.0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,7,0,1,1,1,0,0,0,8.55641390456952,23
1.0,2,0,0,0,0,0,2,1,0,2,1,2,2,1,10,0,1,1,1,0,0,0,8.214735833382301,20
1.0,1,0,0,0,0,0,3,0,0,4,0,1,2,0,12,0,1,1,1,0,0,0,8.202482446576541,20
1.0,0,0,0,0,0,0,2,0,1,1,0,0,1,3,7,0,1,1,1,0,0,0,7.919356190660622,19
1.0,1,0,0,0,0,0,4,0,0,4,0,2,5,0,9,0,1,1,1,0,0,0,8.03915739047324,17
1.0,0,0,0,0,0,0,1,0,1,2,2,2,1,4,13,0,1,1,1,0,0,0,7.863266724009571,20
1.0,1,0,0,0,0,1,1,1,1,4,1,2,2,1,14,1,0,1,1,0,0,0,8.411832675758411,27
2.0,3,0,0,0,0,1,1,0,0,0,0,0,1,3,9,0,1,1,1,0,0,0,8.536014945656829,22
2.0,2,0,0,0,0,2,4,1,3,6,2,3,4,5,19,0,1,0,1,0,0,0,8.69868106746161,30
1.0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,5,0,1,0,0,0,0,0,8.422882511945003,19
2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,8.48673398393153,21
1.0,1,0,0,0,0,0,2,1,0,4,0,1,5,0,8,0,1,0,0,0,0,0,8.575462099540214,26
1.0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,6,0,1,0,0,0,0,0,7.9355873855892005,27
1.0,2,0,0,0,0,0,3,0,3,0,1,0,0,3,7,0,0,0,0,0,0,0,7.967280178942199,22
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8.1886891244442,23
1.0,3,0,0,0,0,0,2,0,2,3,0,1,0,1,11,1,0,0,1,0,0,0,8.66561319653451,30
1.0,1,0,0,0,0,0,2,0,0,5,0,1,4,0,10,0,1,0,1,0,0,0,8.20930841164694,17
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,8.004699510549552,20
1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.822044008185619,20
1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,8.00636756765025,20
1.0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,8.432724034789793,20
1.0,0,0,0,0,0,1,2,0,0,3,0,2,4,1,9,0,1,0,0,0,0,0,7.955074273262699,20
1.0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,8.18729927015515,20
1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,7.78322401633604,20
1.0,2,0,0,0,0,1,2,0,0,5,1,2,5,1,10,0,1,0,0,0,0,0,8.18729927015515,20
1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,8.1300590399928,20
1.0,1,0,0,0,0,0,1,0,0,2,0,1,1,0,5,0,1,0,0,0,0,0,7.649692623711511,15
1.0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,6,0,1,0,0,0,0,0,8.28778002708843,30
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7.575584651557788,8
1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,7.346010209913289,2
1.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,7.649692623711511,2
1.0,1,0,0,0,0,0,1,0,1,2,4,1,2,2,6,0,1,0,0,0,0,0,7.673223121121711,15
1.0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,7.40853056689463,2
1.0,2,0,0,0,0,0,2,0,0,2,1,1,2,0,3,1,0,0,0,0,0,1,7.58832367733522,8
1.0,1,0,0,0,0,0,3,0,0,4,0,0,2,0,7,0,1,0,0,0,0,0,8.07868822922987,12
1.0,1,0,0,0,0,1,1,1,1,2,2,1,2,1,5,0,1,0,0,0,0,1,7.696212639346409,15
1.0,1,0,0,0,0,0,1,0,1,2,2,1,2,1,5,0,1,0,0,0,0,0,7.84384863815247,15
1.0,0,0,0,0,0,0,2,0,1,2,0,1,3,1,5,0,1,0,0,0,0,0,8.186742787113518,20
1.0,1,0,0,0,0,0,4,0,2,3,1,1,5,0,8,0,1,0,0,0,0,0,8.299534570332602,20
2.0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,8.75179089277556,20
1.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,8.50512061018197,20
1.0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,1,7.495541943884261,3
1.0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,1,0,0,0,0,1,7.673223121121711,6
1.0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,7,0,1,0,0,0,0,1,8.24143968982973,22
4.0,4,0,0,0,0,0,5,0,1,6,0,1,5,1,17,0,1,1,1,0,0,0,9.39266192877014,17
2.0,3,0,0,0,0,0,2,0,0,3,0,1,4,1,9,0,1,1,1,0,0,0,8.69951474821019,17
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,8.341648618901312,20
3.0,3,0,0,0,0,1,2,0,1,1,0,1,1,1,10,0,1,1,1,0,0,0,9.39266192877014,17
2.0,2,0,0,0,0,0,1,0,0,2,0,1,3,1,9,1,0,1,1,0,0,0,8.69951474821019,27
2.0,3,0,0,0,0,0,4,0,0,3,0,1,4,0,11,0,1,1,1,0,0,0,8.69951474821019,30
1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,1,1,0,0,0,7.575584651557788,17
3.5,3,0,0,0,0,0,4,1,0,2,0,0,6,1,14,0,1,1,1,0,1,0,10.3089526606443,23
3.0,4,0,0,0,0,0,3,0,0,3,0,0,2,0,7,1,0,1,1,0,0,0,9.615805480084349,26
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,8.30647216010058,20
2.0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,4,1,0,1,1,0,0,0,8.174702882469461,17
2.0,2,0,0,0,0,0,2,0,1,3,0,0,1,1,14,0,1,1,1,0,0,0,8.61250337122056,24
4.0,4,0,0,0,0,0,3,1,1,1,0,0,4,3,7,1,0,1,1,0,0,0,9.39266192877014,26
2.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,8.69951474821019,27
1.0,1,0,0,0,1,1,2,0,0,4,0,0,2,1,6,0,1,0,0,0,0,0,7.684783943522779,23
1.0,0,0,0,0,1,0,1,0,0,2,0,1,1,0,2,0,1,0,0,0,0,0,7.824046010856288,30
1.0,0,0,0,0,1,0,2,0,0,2,0,1,1,0,7,0,1,0,0,0,0,0,7.9373746961633005,26
2.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,9.51044496442652,23
1.0,0,0,0,0,0,1,2,1,0,2,1,2,2,1,5,1,0,0,0,0,0,0,7.452982329465459,17
1.0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,4,0,1,0,0,0,0,0,7.66152708135852,17
1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.955074273262699,26
1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.955074273262699,26
1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,8.26873183211774,17
1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7.738488122494651,30
1.0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,1,0,0,0,0,0,8.202482446576541,24
1.0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,3,1,0,0,0,0,0,0,7.75147531802146,21
1.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,7.861341795599991,21
1.0,1,0,0,0,0,0,1,0,0,3,0,1,2,1,4,0,1,0,0,0,0,0,7.8099470864767895,22
1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5,0,1,0,0,0,0,0,8.03915739047324,23
1.0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,5,0,1,0,1,0,0,0,8.086410275323782,27
1.0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,1,0,0,0,0,0,8.13153071060425,29
1.0,2,0,0,0,0,2,2,0,0,3,1,1,2,1,7,0,1,0,0,0,0,0,8.174421152646499,22
1.0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,7,0,1,0,0,0,0,0,7.9373746961633005,23
1.0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,8.202482446576541,22
1.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,7.955074273262699,23
1.0,0,0,0,0,0,0,2,0,0,2,1,2,2,0,6,0,1,0,0,0,0,0,8.00636756765025,29
1.0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,2,0,1,0,0,0,0,0,7.84384863815247,18
1.0,0,0,0,0,0,1,2,1,1,2,0,2,2,0,3,1,0,0,0,0,0,0,7.3132203870903005,13
1.0,2,0,0,0,0,1,5,1,2,4,2,3,5,3,15,0,1,1,1,0,0,0,8.092545263891301,30
2.0,3,0,0,0,0,2,4,0,0,3,0,1,2,1,11,0,1,1,1,0,0,0,8.58485183989005,18
2.0,4,0,0,0,0,2,5,0,1,5,1,0,5,5,12,0,1,1,1,0,0,0,8.987196820661971,27
2.0,3,0,0,0,0,1,2,0,0,3,0,1,2,1,8,0,1,1,1,0,0,0,8.41072094690572,18
